lat,lon,avg_smi,total_drought_pct,unusual_dry_pct,moderate_drought_pct,severe_drought_pct,extreme_drought_pct,exceptional_drought_pct,drought_intensity,trend,drought_resistance
47.7154353330647,8.00106487140851,0.36322454,41.66666666666667,11.666666666666666,15.0,13.333333333333334,8.333333333333332,5.0,0.07965862,-0.060525507,0.0
47.7172793662269,8.054252614223108,0.35478213,45.0,11.666666666666666,18.333333333333332,10.0,11.666666666666666,5.0,0.089134656,-0.081079125,0.0
47.719098798379555,8.107445631963344,0.33636552,41.66666666666667,15.0,15.0,8.333333333333332,13.333333333333334,5.0,0.07980214,-0.097082466,0.0
47.72089362341958,8.160643854426477,0.3152685,46.666666666666664,11.666666666666666,15.0,11.666666666666666,16.666666666666664,3.3333333333333335,0.084126376,-0.10496859,0.0
47.72266383532534,8.213847211366028,0.28445444,50.0,15.0,20.0,10.0,8.333333333333332,11.666666666666666,0.084551685,-0.11223182,0.0
47.72440942815675,8.267055632492346,0.26237187,53.333333333333336,16.666666666666664,21.666666666666668,11.666666666666666,6.666666666666667,13.333333333333334,0.08242921,-0.11743085,0.0
47.726130396055304,8.32026904747318,0.27882376,50.0,15.0,20.0,13.333333333333334,11.666666666666666,5.0,0.08609811,-0.06779115,0.0
47.72782673324415,8.373487385934272,0.3354542,46.666666666666664,13.333333333333334,28.333333333333332,11.666666666666666,5.0,1.6666666666666667,0.11100749,0.00053688884,0.0
47.729498434028166,8.426710577459914,0.34853205,41.66666666666667,11.666666666666666,25.0,10.0,5.0,1.6666666666666667,0.115909465,-0.01173982,0.3458912769953386
47.73114549279402,8.47993855159355,0.34981102,40.0,8.333333333333332,23.333333333333332,11.666666666666666,1.6666666666666667,3.3333333333333335,0.115329064,-0.017817885,0.6993135213851929
47.73360319311852,7.5195438770919205,0.26235586,51.66666666666667,13.333333333333334,15.0,15.0,18.333333333333332,3.3333333333333335,0.07228358,0.040351003,0.0
47.73567092923937,7.572717256847702,0.19066648,66.66666666666666,8.333333333333332,16.666666666666664,15.0,10.0,25.0,0.060472615,-0.0023347437,0.0
47.73771409245021,7.625896555805015,0.22502984,60.0,10.0,20.0,8.333333333333332,18.333333333333332,13.333333333333334,0.076047786,-0.05212404,0.0
47.739732675902054,7.679081704011489,0.27987924,45.0,8.333333333333332,10.0,13.333333333333334,10.0,11.666666666666666,0.06721224,-0.120395824,0.0
47.741726672826935,7.732272631465655,0.27895126,46.666666666666664,13.333333333333334,13.333333333333334,11.666666666666666,6.666666666666667,15.0,0.072396554,-0.14463814,0.0
47.74369607653802,7.785469268117517,0.29118603,43.333333333333336,18.333333333333332,10.0,13.333333333333334,6.666666666666667,13.333333333333334,0.0660211,-0.12171911,0.0
47.745640880429654,7.838671543869124,0.312362,40.0,18.333333333333332,11.666666666666666,6.666666666666667,10.0,11.666666666666666,0.060058743,-0.11834581,0.0
47.7475610779774,7.891879388575144,0.3378245,40.0,10.0,13.333333333333334,11.666666666666666,5.0,10.0,0.06880451,-0.062904716,0.0
47.74945666273818,7.9450927320434275,0.3700402,41.66666666666667,8.333333333333332,13.333333333333334,11.666666666666666,11.666666666666666,5.0,0.07707493,-0.070310086,0.0
47.751327628350296,7.998311504035596,0.39153817,40.0,8.333333333333332,18.333333333333332,10.0,10.0,1.6666666666666667,0.08962948,-0.057771742,0.0
47.75317396853348,8.0515356342676,0.3988184,38.333333333333336,5.0,16.666666666666664,6.666666666666667,13.333333333333334,1.6666666666666667,0.08687352,-0.07008514,0.0
47.75499567708903,8.104765052410308,0.3679903,43.333333333333336,11.666666666666666,21.666666666666668,6.666666666666667,11.666666666666666,3.3333333333333335,0.09373201,-0.07295644,0.0
47.75679274789977,8.157999688090072,0.33142644,45.0,10.0,18.333333333333332,6.666666666666667,15.0,5.0,0.08582235,-0.095297754,0.0
47.75856517493025,8.211239470889323,0.28151157,50.0,16.666666666666664,16.666666666666664,11.666666666666666,6.666666666666667,15.0,0.07590023,-0.122478396,0.0
47.76031295222668,8.264484330347129,0.24587487,60.0,13.333333333333334,23.333333333333332,11.666666666666666,6.666666666666667,18.333333333333332,0.07738045,-0.1289963,0.0
47.76203607391708,8.317734195959785,0.2621563,53.333333333333336,16.666666666666664,21.666666666666668,8.333333333333332,16.666666666666664,6.666666666666667,0.082180545,-0.09533049,0.0
47.763734534211295,8.370988997181396,0.32958603,46.666666666666664,15.0,25.0,13.333333333333334,5.0,3.3333333333333335,0.10377501,0.00877279,0.0
47.76540832740108,8.42424866342445,0.3398517,43.333333333333336,11.666666666666666,25.0,13.333333333333334,1.6666666666666667,3.3333333333333335,0.11292578,-0.007867992,0.0
47.76705744786019,8.477513124060412,0.34497374,41.66666666666667,10.0,25.0,11.666666666666666,1.6666666666666667,3.3333333333333335,0.11879024,-0.025167555,0.0
47.769472974143994,7.516457646286658,0.17559402,68.33333333333333,10.0,16.666666666666664,16.666666666666664,21.666666666666668,13.333333333333334,0.06754569,-0.017214939,0.0
47.771543295701655,7.569667358837393,0.13320333,70.0,11.666666666666666,5.0,15.0,15.0,35.0,0.036142137,-0.024682619,0.0
47.77358901382514,7.622883005153921,0.14411351,73.33333333333333,13.333333333333334,13.333333333333334,18.333333333333332,10.0,31.666666666666664,0.05785158,-0.06520345,0.0
47.775610121649706,7.6761045151141545,0.22887202,60.0,15.0,25.0,5.0,13.333333333333334,16.666666666666664,0.079534374,-0.1536459,0.0
47.77760661239184,7.729331818546707,0.26491305,48.333333333333336,16.666666666666664,15.0,11.666666666666666,3.3333333333333335,18.333333333333332,0.06570198,-0.1632788,0.0
47.77957847934933,7.782564845231455,0.28776476,45.0,20.0,13.333333333333334,10.0,3.3333333333333335,18.333333333333332,0.06147461,-0.16381781,0.0
